taz,hotelmotel,resort,casino,campground,house,seasonal
125,0.4283700005875694,0.0,0.0,0.0,0.39,0.39
126,0.0,0.0,0.0,0.0,0.39,0.39
144,0.0,0.0,0.0,0.0,0.39,0.39
203,0.0,0.475200820231685,0.0,0.0,0.39,0.39
153,0.0,0.0,0.0,0.0,0.39,0.39
139,0.4341338276863098,0.0,0.0,0.0,0.39,0.39
127,0.0,0.0,0.0,0.0,0.39,0.39
145,0.0,0.0,0.0,0.0,0.39,0.39
140,0.0,0.0,0.0,0.0,0.39,0.39
135,0.0,0.0,0.0,0.0,0.39,0.39
205,0.0,0.0,0.0,0.0,0.39,0.39
206,0.0,0.0,0.0,0.79,0.39,0.39
213,0.0,0.0,0.0,0.79,0.39,0.39
207,0.0,0.0,0.0,0.0,0.39,0.39
141,0.4344489976763725,0.0,0.0,0.0,0.39,0.39
163,0.0,0.0,0.0,0.0,0.39,0.39
130,0.0,0.0,0.0,0.0,0.39,0.39
128,0.0,0.0,0.0,0.0,0.39,0.39
129,0.0,0.0,0.0,0.0,0.39,0.39
134,0.0,0.0,0.0,0.0,0.39,0.39
131,0.0,0.0,0.0,0.0,0.39,0.39
148,0.4602684851954965,0.0,0.0,0.0,0.39,0.39
142,0.4338818684220314,0.0,0.0,0.0,0.39,0.39
152,0.0,0.0,0.0,0.0,0.39,0.39
136,0.0,0.0,0.0,0.0,0.39,0.39
146,0.47136115406950313,0.0,0.0,0.0,0.39,0.39
133,0.0,0.0,0.0,0.0,0.39,0.39
151,0.0,0.0,0.0,0.0,0.39,0.39
147,0.0,0.0,0.0,0.0,0.39,0.39
132,0.0,0.0,0.0,0.0,0.39,0.39
143,0.4348010801606708,0.0,0.0,0.0,0.39,0.39
149,0.4701246842741966,0.0,0.0,0.0,0.39,0.39
154,0.47118864953517914,0.0,0.0,0.0,0.39,0.39
180,0.0,0.0,0.0,0.48,0.39,0.39
161,0.46803029626607895,0.0,0.0,0.0,0.39,0.39
169,0.0,0.0,0.0,0.0,0.39,0.39
167,0.0,0.0,0.0,0.0,0.39,0.39
150,0.4682552698585722,0.0,0.0,0.0,0.39,0.39
162,0.0,0.0,0.0,0.0,0.39,0.39
156,0.0,0.0,0.0,0.0,0.39,0.39
170,0.0,0.0,0.0,0.0,0.39,0.39
166,0.0,0.0,0.0,0.0,0.39,0.39
157,0.0,0.0,0.0,0.0,0.39,0.39
158,0.0,0.0,0.0,0.0,0.39,0.39
208,0.0,0.0,0.0,0.0,0.39,0.39
155,0.0,0.0,0.0,0.0,0.39,0.39
168,0.0,0.0,0.0,0.0,0.39,0.39
160,0.4674147009849548,0.0,0.0,0.0,0.39,0.39
159,0.46767703220248225,0.0,0.0,0.0,0.39,0.39
211,0.0,0.0,0.0,0.0,0.39,0.39
202,0.0,0.0,0.0,0.0,0.39,0.39
201,0.0,0.0,0.0,0.0,0.39,0.39
165,0.0,0.0,0.0,0.0,0.39,0.39
209,0.0,0.0,0.0,0.0,0.39,0.39
181,0.0,0.0,0.0,0.0,0.39,0.39
171,0.0,0.0,0.0,0.0,0.39,0.39
182,0.0,0.0,0.0,0.0,0.39,0.39
183,0.0,0.0,0.0,0.0,0.39,0.39
164,0.0,0.0,0.0,0.0,0.39,0.39
200,0.0,0.0,0.0,0.0,0.39,0.39
210,0.0,0.0,0.0,0.0,0.39,0.39
179,0.0,0.0,0.0,0.0,0.39,0.39
178,0.0,0.0,0.0,0.0,0.39,0.39
177,0.0,0.0,0.0,0.0,0.39,0.39
172,0.0,0.0,0.0,0.0,0.39,0.39
176,0.0,0.0,0.0,0.0,0.39,0.39
199,0.0,0.0,0.0,0.0,0.39,0.39
174,0.0,0.0,0.0,0.0,0.39,0.39
198,0.0,0.0,0.0,0.0,0.39,0.39
195,0.0,0.0,0.0,0.0,0.39,0.39
175,0.0,0.0,0.0,0.0,0.39,0.39
197,0.0,0.0,0.0,0.0,0.39,0.39
196,0.0,0.0,0.0,0.0,0.39,0.39
232,0.0,0.0,0.0,0.0,0.39,0.39
184,0.0,0.0,0.0,0.0,0.39,0.39
185,0.0,0.0,0.0,0.0,0.39,0.39
186,0.0,0.0,0.0,0.0,0.39,0.39
194,0.0,0.0,0.0,0.0,0.39,0.39
193,0.0,0.0,0.0,0.0,0.39,0.39
187,0.0,0.0,0.0,0.48,0.39,0.39
173,0.0,0.0,0.0,0.0,0.39,0.39
191,0.0,0.0,0.0,0.0,0.39,0.39
192,0.0,0.0,0.0,0.0,0.39,0.39
188,0.0,0.0,0.0,0.0,0.39,0.39
190,0.0,0.0,0.0,0.0,0.39,0.39
189,0.0,0.0,0.0,0.0,0.39,0.39
343,0.0,0.0,0.0,0.0,0.39,0.39
344,0.0,0.0,0.0,0.0,0.39,0.39
340,0.32890359844480244,0.0,0.0,0.0,0.39,0.39
342,0.0,0.0,0.0,0.0,0.39,0.39
341,0.0,0.0,0.0,0.0,0.39,0.39
339,0.0,0.0,0.0,0.0,0.39,0.39
338,0.0,0.0,0.0,0.0,0.39,0.39
337,0.0,0.0,0.0,0.0,0.39,0.39
333,0.0,0.0,0.0,0.0,0.39,0.39
334,0.0,0.0,0.0,0.0,0.39,0.39
332,0.0,0.0,0.0,0.0,0.39,0.39
328,0.0,0.0,0.0,0.0,0.39,0.39
329,0.0,0.0,0.0,0.0,0.39,0.39
330,0.0,0.0,0.0,0.0,0.39,0.39
327,0.0,0.0,0.0,0.0,0.39,0.39
325,0.42720076016017366,0.0,0.0,0.0,0.39,0.39
326,0.0,0.0,0.0,0.59965161,0.39,0.39
324,0.0,0.4249925425178126,0.0,0.0,0.39,0.39
316,0.0,0.0,0.0,0.0,0.39,0.39
320,0.0,0.0,0.0,0.0,0.39,0.39
323,0.0,0.0,0.0,0.0,0.39,0.39
319,0.592337,0.0,0.0,0.0,0.39,0.39
322,0.0,0.0,0.0,0.0,0.39,0.39
314,0.0,0.0,0.0,0.0,0.39,0.39
315,0.0,0.0,0.0,0.0,0.39,0.39
317,0.0,0.0,0.0,0.0,0.39,0.39
318,0.0,0.0,0.0,0.88,0.39,0.39
321,0.0,0.0,0.0,0.0,0.39,0.39
313,0.0,0.0,0.0,0.0,0.39,0.39
311,0.39634678926732797,0.0,0.0,0.0,0.39,0.39
310,0.5327519245462418,0.41352912187576296,0.0,0.0,0.39,0.39
301,0.0,0.42749865966684675,0.0,0.0,0.39,0.39
306,0.42435091361403465,0.0,0.0,0.0,0.39,0.39
305,0.0,0.0,0.0,0.0,0.39,0.39
309,0.4142376228701323,0.0,0.0,0.0,0.39,0.39
308,0.0,0.0,0.0,0.0,0.39,0.39
312,0.0,0.0,0.0,0.0,0.39,0.39
304,0.4236035831272602,0.0,0.0,0.0,0.39,0.39
300,0.42671918869018555,0.0,0.4261427111523125,0.0,0.39,0.39
307,0.0,0.0,0.0,0.0,0.39,0.39
350,0.0,0.0,0.0,0.0,0.39,0.39
351,0.0,0.0,0.0,0.0,0.39,0.39
347,0.0,0.0,0.0,0.0,0.39,0.39
349,0.0,0.0,0.0,0.0,0.39,0.39
345,0.0,0.0,0.0,0.0,0.39,0.39
348,0.0,0.0,0.0,0.0,0.39,0.39
346,0.0,0.0,0.0,0.0,0.39,0.39
288,0.0,0.0,0.0,0.0,0.39,0.39
287,0.0,0.0,0.0,0.0,0.39,0.39
279,0.0,0.0,0.0,0.0,0.39,0.39
286,0.0,0.0,0.0,0.0,0.39,0.39
284,0.0,0.0,0.0,0.0,0.39,0.39
283,0.0,0.0,0.0,0.0,0.39,0.39
292,0.24494558572769165,0.0,0.0,0.0,0.39,0.39
285,0.0,0.0,0.0,0.0,0.39,0.39
290,0.24494559105380703,0.0,0.0,0.0,0.39,0.39
281,0.6857705951098787,0.6857705951098787,0.0,0.0,0.39,0.39
280,0.0,0.0,0.0,0.0,0.39,0.39
275,0.0,0.0,0.0,0.0,0.39,0.39
282,0.6857705951098787,0.0,0.0,0.0,0.39,0.39
278,0.0,0.0,0.0,0.0,0.39,0.39
276,0.8792573885741588,0.0,0.0,0.0,0.39,0.39
289,0.24494559105380706,0.24494559105380703,0.0,0.0,0.39,0.39
291,0.0,0.0,0.0,0.0,0.39,0.39
277,0.0,0.0,0.0,0.0,0.39,0.39
274,0.0,0.0,0.0,0.0,0.39,0.39
271,0.0,0.0,0.0,0.0,0.39,0.39
269,0.0,0.0,0.0,0.0,0.39,0.39
273,0.5649040781600441,0.0,0.0,0.0,0.39,0.39
268,0.0,0.0,0.0,0.0,0.39,0.39
270,0.0,0.0,0.0,0.0,0.39,0.39
267,0.0,0.0,0.0,0.0,0.39,0.39
266,0.0,0.0,0.0,0.0,0.39,0.39
272,0.0,0.0,0.0,0.0,0.39,0.39
263,0.0,0.0,0.0,0.0,0.39,0.39
265,0.0,0.0,0.0,0.213,0.39,0.39
261,0.0,0.0,0.0,0.0,0.39,0.39
262,0.0,0.0,0.0,0.0,0.39,0.39
260,0.0,0.0,0.0,0.0,0.39,0.39
264,0.0,0.0,0.0,0.0,0.39,0.39
259,0.0,0.0,0.0,0.325,0.39,0.39
257,0.3421689539044933,0.0,0.0,0.0,0.39,0.39
258,0.0,0.0,0.0,0.0,0.39,0.39
255,0.3421689539044933,0.0,0.0,0.0,0.39,0.39
256,0.0,0.0,0.0,0.0,0.39,0.39
254,0.0,0.0,0.0,0.0,0.39,0.39
253,0.0,0.0,0.0,0.0,0.39,0.39
248,0.0,0.0,0.0,0.0,0.39,0.39
252,0.0,0.3659571647644043,0.0,0.0,0.39,0.39
251,0.0,0.0,0.0,0.0,0.39,0.39
246,0.0,0.0,0.0,0.0,0.39,0.39
249,0.3955731846682437,0.0,0.0,0.0,0.39,0.39
245,0.0,0.0,0.0,0.0,0.39,0.39
250,0.0,0.0,0.0,0.57,0.39,0.39
243,0.0,0.0,0.0,0.58,0.39,0.39
242,0.0,0.0,0.0,0.0,0.39,0.39
241,0.5097842613855997,0.0,0.0,0.0,0.39,0.39
240,0.0,0.0,0.0,0.0,0.39,0.39
239,0.5562065768584145,0.0,0.0,0.0,0.39,0.39
238,0.0,0.0,0.0,0.0,0.39,0.39
237,0.0,0.0,0.0,0.0,0.39,0.39
236,0.0,0.0,0.0,0.0,0.39,0.39
235,0.0,0.0,0.0,0.0,0.39,0.39
234,0.0,0.0,0.0,0.0,0.39,0.39
233,0.5499050160280075,0.0,0.0,0.0,0.39,0.39
386,0.0,0.0,0.0,0.0,0.39,0.39
385,0.0,0.0,0.0,0.0,0.39,0.39
369,0.24494558572769165,0.0,0.0,0.0,0.39,0.39
387,0.0,0.0,0.0,0.0,0.39,0.39
391,0.0,0.0,0.0,0.0,0.39,0.39
368,0.0,0.0,0.0,0.0,0.39,0.39
392,0.0,0.0,0.0,0.0,0.39,0.39
370,0.0,0.0,0.0,0.0,0.39,0.39
374,0.0,0.0,0.0,0.0,0.39,0.39
393,0.0,0.0,0.0,0.0,0.39,0.39
383,0.0,0.0,0.0,0.0,0.39,0.39
373,0.0,0.24494558572769165,0.0,0.0,0.39,0.39
382,0.0,0.0,0.0,0.0,0.39,0.39
384,0.0,0.0,0.0,0.0,0.39,0.39
366,0.0,0.0,0.0,0.0,0.39,0.39
390,0.0,0.0,0.0,0.0,0.39,0.39
371,0.0,0.0,0.0,0.0,0.39,0.39
372,0.0,0.0,0.0,0.0,0.39,0.39
381,0.0,0.0,0.0,0.0,0.39,0.39
380,0.0,0.0,0.0,0.0,0.39,0.39
389,0.0,0.0,0.0,0.0,0.39,0.39
377,0.0,0.0,0.0,0.0,0.39,0.39
394,0.0,0.0,0.0,0.0,0.39,0.39
378,0.0,0.0,0.0,0.0,0.39,0.39
388,0.0,0.0,0.0,0.0,0.39,0.39
367,0.0,0.0,0.0,0.0,0.39,0.39
379,0.0,0.0,0.0,0.0,0.39,0.39
365,0.0,0.0,0.0,0.0,0.39,0.39
362,0.24494558572769165,0.0,0.0,0.0,0.39,0.39
376,0.0,0.0,0.0,0.0,0.39,0.39
375,0.0,0.0,0.0,0.0,0.39,0.39
364,0.0,0.24494558572769165,0.24494558572769165,0.0,0.39,0.39
361,0.24494558572769165,0.0,0.0,0.0,0.39,0.39
363,0.0,0.0,0.24494558572769165,0.0,0.39,0.39
360,0.0,0.0,0.0,0.0,0.39,0.39
395,0.0,0.0,0.24494558572769165,0.0,0.39,0.39
359,0.0,0.0,0.0,0.0,0.39,0.39
396,0.24494558572769165,0.0,0.24494558572769165,0.0,0.39,0.39
358,0.0,0.0,0.0,0.0,0.39,0.39
397,0.0,0.0,0.24494558572769165,0.0,0.39,0.39
357,0.0,0.0,0.0,0.0,0.39,0.39
356,0.0,0.0,0.0,0.0,0.39,0.39
355,0.0,0.0,0.0,0.0,0.39,0.39
353,0.0,0.0,0.0,0.0,0.39,0.39
354,0.0,0.0,0.0,0.0,0.39,0.39
352,0.0,0.0,0.0,0.0,0.39,0.39
331,0.0,0.0,0.0,0.0,0.39,0.39
335,0.0,0.0,0.0,0.0,0.39,0.39
336,0.0,0.0,0.0,0.0,0.39,0.39
247,0.0,0.0,0.0,0.0,0.39,0.39
244,0.0,0.0,0.0,0.0,0.39,0.39
